2012-04-11,evtree,Evolutionary Learning of Globally Optimal Trees
2012-04-11,FastImputation,Learn from training data then quickly fill in missing data
2012-04-11,mmds,Mixture Model Distance Sampling (mmds)
2012-04-11,ncdf4,Interface to Unidata netCDF (version 4 or earlier) format data files
2012-04-11,OOmisc,Ozgur-Ozlem Miscellaneous
2012-04-11,Rcmdr,R Commander
2012-04-11,rrcovNA,Scalable Robust Estimators with High Breakdown Point for Incomplete Data
2012-04-11,sem,Structural Equation Models
2012-04-11,STAR,Spike Train Analysis with R
2012-04-11,waffect,A package to simulate constrained phenotypes under a disease model H1
2012-04-10,adaptivetau,Tau-leaping stochastic simulation
2012-04-10,adehabitat,Analysis of habitat selection by animals
2012-04-10,aod,Analysis of Overdispersed Data
2012-04-10,asypow,Calculate Power Utilizing Asymptotic Likelihood Ratio Methods
2012-04-10,BayesDA,"Functions and Datasets for the book ""Bayesian Data Analysis"""
2012-04-10,cccrm,CCC-RM
2012-04-10,crawl,Fit continuous-time correlated random walk models to animal movement data
2012-04-10,deseasonalize,Optimal deseasonalization for geophysical time series using AR fitting
2012-04-10,elec.strat,Functions for election audits using stratified random samples
2012-04-10,ElemStatLearn,"Data sets, functions and examples from the book: ""The Elements of Statistical Learning, Data Mining, Inference, and Prediction"" by Trevor Hastie, Robert Tibshirani and Jerome Friedman"
2012-04-10,EstSimPDMP,Estimation of the jump rate and simulation for piecewise-deterministic Markov processes
2012-04-10,EVER,Estimation of Variance by Efficient Replication
2012-04-10,gWidgetsRGtk2,Toolkit implementation of gWidgets for RGtk2
2012-04-10,polySegratioMM,Bayesian mixture models for marker dosage in autopolyploids
2012-04-10,QCA3,Yet another package for Qualitative Comparative Analysis
2012-04-10,robustHD,Robust methods for high-dimensional data
2012-04-10,sparseLTSEigen,RcppEigen back end for sparse least trimmed squares regression
2012-04-10,tfplot,Time Frame User Utilities
2012-04-10,varbvs,Variational inference for Bayesian variable selection
2012-04-09,ConjointChecks,A package to check the cancellation axioms of conjoint measurement
2012-04-09,negenes,Estimating the number of essential genes in a genome
2012-04-09,RcppDE,Global optimization by differential evolution in C++
2012-04-09,RRF,Regularized Random Forest
2012-04-09,RXMCDA,RXMCDA
2012-04-09,tmvtnorm,Truncated Multivariate Normal and Student t Distribution
2012-04-09,VBmix,Variational Bayesian mixture models
2012-04-08,SGCS,Spatial Graph based Clustering Summaries for spatial point patterns
2012-04-08,spatgraphs,Graphs for spatial point patterns
2012-04-07,fortunes,R Fortunes
2012-04-07,gooJSON,Google JSON Data Interpreter for R
2012-04-07,informR,R Tools for Creating Sequence Statistics
2012-04-07,leapp,latent effect adjustment after primary projection
2012-04-07,mixtools,Tools for analyzing finite mixture models
2012-04-06,acepack,ace() and avas() for selecting regression transformations
2012-04-06,bigdata,Big Data Analytics
2012-04-06,cmm,Categorical Marginal Models
2012-04-06,dbEmpLikeGOF,Goodness-of-fit and two sample comparison tests using sample entropy
2012-04-06,GenOrd,Simulation of ordinal and discrete variables with given correlation matrix and marginal distributions
2012-04-06,iGenomicViewer,Tool for sending interactive bioinformatic heatmaps with tool-tip content
2012-04-06,race,Racing methods for the selection of the best
2012-04-06,sendplot,Tool for sending interactive plots with tool-tip content
2012-04-05,analogue,Analogue and weighted averaging methods for palaeoecology
2012-04-05,cocorresp,Co-correspondence analysis methods
2012-04-05,hapassoc,Inference of trait associations with SNP haplotypes and other attributes using the EM Algorithm
2012-04-05,lmm,Linear mixed models
2012-04-05,lordif,Logistic Regression Differential Item Functioning using IRT
2012-04-05,lxb,Fast LXB file reader
2012-04-05,OpenRepGrid,Tools to analyse repertory grid data
2012-04-05,permute,Functions for generating restricted permutations of data
2012-04-05,RNCEP,"Obtain, organize, and visualize NCEP weather data"
2012-04-05,RNiftyReg,Medical image registration using the NiftyReg library
2012-04-05,RTAQ,RTAQ: Tools for the analysis of trades and quotes in R
2012-04-05,yaml,Methods to convert R data to YAML and back
2012-04-05,Zelig,Everyone's Statistical Software
2012-04-04,BHH2,"Useful Functions for Box, Hunter and Hunter II"
2012-04-04,bootstrap,"Functions for the Book ""An Introduction to the Bootstrap"""
2012-04-04,corpora,Statistics and data sets for corpus frequency data
2012-04-04,ctarma,"Estimation and simulation of CARMA(p,q)"
2012-04-04,depend.truncation,Inference for parametric and semiparametric models based on dependent truncation data
2012-04-04,DoseFinding,Planning and Analyzing Dose Finding experiments
2012-04-04,etm,Empirical Transition Matrix
2012-04-04,Fahrmeir,"Data from the book ""Multivariate Statistical Modelling Based on Generalized Linear Models"", first edition, by Ludwig Fahrmeir and Gerhard Tutz"
2012-04-04,QTLRel,Tools for mapping of quantitative traits of genetically related individuals and calculating identity coefficients from a pedigree
2012-04-04,R.cache,Fast and light-weight caching (memoization) of objects
2012-04-04,SCMA,Single-Case Meta-Analysis
2012-04-04,SenSrivastava,Datasets from Sen & Srivastava
2012-04-04,svDialogs,SciViews GUI API - Dialog boxes
2012-04-04,tau,Text Analysis Utilities
2012-04-04,vegdata,Functions to access vegetation databases (Turboveg) and prepare vegetation data for analysis
2012-04-04,YourCast,Forecasting age-sex-country-cause mortality rates
2012-04-03,changeLOS,Change in LOS
2012-04-03,crp.CSFP,CreditRisk+ portfolio model
2012-04-03,denstrip,Density strips and other methods for compactly illustrating distributions
2012-04-03,evaluate,Parsing and evaluation tools that provide more details than the default
2012-04-03,fdth,"Frequency Distribution Tables, Histograms and Poligons"
2012-04-03,FinAsym,Classifies implicit trading activity from market quotes and computes the probability of informed trading
2012-04-03,FNN,Fast Nearest Neighbor Search Algorithms and Applications
2012-04-03,gWidgets,"gWidgets API for building toolkit-independent, interactive GUIs"
2012-04-03,McSpatial,Nonparametric spatial data analysis
2012-04-03,metaLik,Likelihood inference in meta-analysis and meta-regression models
2012-04-03,mvna,Nelson-Aalen estimator of the cumulative hazard in multistate models
2012-04-03,phmm,Proportional Hazards Mixed-effects Model (PHMM)
2012-04-03,pmml,Generate PMML for various models
2012-04-03,ScottKnott,The ScottKnott Clustering Algoritm
2012-04-03,SGL,Fit a GLM (or cox model) with a combination of lasso and group lasso regularization
2012-04-03,simba,A Collection of functions for similarity analysis of vegetation data
2012-04-03,spgwr,Geographically weighted regression
2012-04-03,UsingR,"Data sets for the text ""Using R for Introductory Statistics"""
2012-04-03,zipfR,Statistical models for word frequency distributions
2012-04-02,apsrtable,apsrtable model-output formatter for social science
2012-04-02,arulesViz,arulesViz - Visualizing Association Rules and Frequent Itemsets
2012-04-02,clusterGeneration,random cluster generation (with specified degree of separation)
2012-04-02,GDD,"GD device for creating bitmap graphics as jpeg, png or gif files using gd library"
2012-04-02,gldist,An Asymmetry-Steepness Parameterization of the Generalized Lambda Distribution
2012-04-02,PearsonDS,Pearson Distribution System
2012-04-02,RAFM,Admixture F-model
2012-04-02,RSurvey,Analysis of Spatially Distributed Data
2012-04-02,tables,Formula-driven table generation
2012-04-02,TinnR,Resources of Tinn-R GUI/Editor for R Environment
2012-04-02,TUWmodel,Lumped hydrological model developed at the Vienna University of Technology for education purposes
2012-04-01,geosphere,Spherical Trigonometry
2012-04-01,ouch,Ornstein-Uhlenbeck models for phylogenetic comparative hypotheses
2012-04-01,RcmdrPlugin.qual,Rcmdr plugin for quality control course
2012-04-01,svGUI,SciViews GUI API - Functions to manage GUIs
2012-04-01,svHttp,SciViews GUI API - R HTTP server
2012-04-01,svMisc,SciViews GUI API - Miscellaneous functions
2012-04-01,svSocket,SciViews GUI API - R Socket Server
2012-04-01,svSweave,SciViews GUI API - Sweave functions
2012-04-01,svTools,SciViews GUI API - Tools (wrapper for packages tools and codetools)
2012-04-01,svUnit,SciViews GUI API - Unit testing
2012-04-01,svWidgets,SciViews GUI API - Widgets & Windows
2012-04-01,TTR,Technical Trading Rules
2012-03-31,apt,Asymmetric Price Transmission (apt)
2012-03-31,DiagTest3Grp,Diagnostic test summary measures for three ordinal groups
2012-03-31,PerformanceAnalytics,Econometric tools for performance and risk analysis
2012-03-31,powerSurvEpi,Power and sample size calculation for survival analysis of epidemiological studies
2012-03-31,RcmdrPlugin.epack,Rcmdr plugin for time series
2012-03-31,StructR,Structural geology tools
2012-03-31,wq,Exploring water quality monitoring data
2012-03-31,yaImpute,yaImpute: An R Package for k-NN Imputation
2012-03-30,BioStatR,Initiation à la Statistique avec R
2012-03-30,detrendeR,Start the detrendeR Graphical User Interface (GUI)
2012-03-30,DetSel,A computer program to detect markers responding to selection
2012-03-30,edcc,Economic Design of Control Charts
2012-03-30,erer,Empirical Research in Economics with R
2012-03-30,fossil,Palaeoecological and Palaeogeographical Analysis Tools
2012-03-30,gridDebug,Debugging Grid Graphics
2012-03-30,gridGraphviz,Drawing Graphs with Grid
2012-03-30,gridSVG,Export grid graphics as SVG
2012-03-30,hdrcde,Highest density regions and conditional density estimation
2012-03-30,labdsv,Ordination and Multivariate Analysis for Ecology
2012-03-30,mvabund,statistical methods for analysing multivariate abundance data
2012-03-30,nacopula,Nested Archimedean Copulas
2012-03-30,plsRcox,Partial least squares Regression for Cox models and related techniques
2012-03-30,RSiena,Siena - Simulation Investigation for Empirical Network Analysis
2012-03-30,rtfbs,R Transcription Factor Binding Site identification tool
2012-03-30,SpatialNP,Multivariate nonparametric methods based on spatial signs and ranks
2012-03-30,ternvis,"Visualisation, verification and calibration of ternary probabilistic forecasts"
2012-03-29,bgmm,Gaussian Mixture Modeling algorithms. Including the belief-based mixture modeling
2012-03-29,CPMCGLM,Correction of the pvalue after multiple coding
2012-03-29,DATforDCEMRI,Deconvolution Analysis Tool for Dynamic Contrast Enhanced MRI
2012-03-29,gcmr,Gaussian Copula Marginal Regression
2012-03-29,GMMBoost,Likelihood-based Boosting for Generalized mixed models
2012-03-29,Hmisc,Harrell Miscellaneous
2012-03-29,ICS,Tools for Exploring Multivariate Data via ICS/ICA
2012-03-29,ICSNP,Tools for Multivariate Nonparametrics
2012-03-29,MethComp,Functions for analysis of method comparison studies
2012-03-29,openintro,OpenIntro data sets and supplemental functions
2012-03-29,pairedCI,Confidence intervals for the ratio of locations and for the ratio of scales of two paired samples
2012-03-29,qtlbim,QTL Bayesian Interval Mapping
2012-03-29,ResearchMethods,Using GUIs to help teach statistics to non-statistics students
2012-03-29,sets,"Sets, Generalized Sets, Customizable Sets and Intervals"
2012-03-29,TWIX,Trees WIth eXtra splits
2012-03-28,BB,Solving and Optimizing Large-Scale Nonlinear Systems
2012-03-28,corrgram,Plot a correlogram
2012-03-28,GAMens,"Applies GAMbag, GAMrsm and GAMens ensemble classifiers for binary classification"
2012-03-28,kml,K-means for Longitudinal data
2012-03-28,kml3d,K-means for joint Longitudinal data
2012-03-28,longitudinalData,Longitudinal Data
2012-03-28,MixSim,Simulating Data to Study Performance of Clustering Algorithms
2012-03-28,nadiv,Functions to construct non-additive genetic relatedness matrices
2012-03-28,R2G2,Converting R CRAN outputs into Google Earth
2012-03-28,SoDA,"Functions and Exampels for ""Software for Data Analysis"""
2012-03-28,sqldf,Perform SQL Selects on R Data Frames
2012-03-28,tpe,Tree preserving embedding
2012-03-28,WWGbook,Functions and datasets for WWGbook
2012-03-27,CARBayes,Spatial areal unit modelling
2012-03-27,DAAGbio,"Data Sets and Functions, for demonstrations with expression arrays and gene sequences"
2012-03-27,fishmethods,Fisheries Methods and Models in R
2012-03-27,gamair,"Data for ""GAMs: An Introduction with R"""
2012-03-27,GPArotation,GPA Factor Rotation
2012-03-27,IC2,Inequality and Concentration Indices and Curves
2012-03-27,mrds,Mark-Recapture Distance Sampling (mrds)
2012-03-27,neuroblastoma,Neuroblastoma
2012-03-27,numDeriv,Accurate Numerical Derivatives
2012-03-27,pedantics,Functions to facilitate power and sensitivity analyses for genetic studies of natrual popualtions
2012-03-27,powerpkg,Power analyses for the affected sib pair and the TDT design
2012-03-27,rbamtools,"Reading, manipulation and writing BAM (Binary alignment) files"
2012-03-27,setRNG,Set (Normal) Random Number Generator and Seed
2012-03-27,spcosa,Spatial Coverage Sampling and Random Sampling from Compact Geographical Strata
2012-03-26,aroma.affymetrix,Analysis of large Affymetrix microarray data sets
2012-03-26,aroma.core,Core methods and classes used by aroma.* packages part of The Aroma Framework
2012-03-26,citbcmst,Assigning tumor samples to CIT Breast Cancer Molecular Subtypes from gene expression data
2012-03-26,CNVassoc,Association analysis of CNV data
2012-03-26,DIRECT,Bayesian Clustering of Multivariate Data Under the Dirichlet-Process Prior
2012-03-26,fastcox,Lasso and elastic-net penalized Cox's regression in high dimensions models using the cocktail algorithm
2012-03-26,FBN,FISH Based Normalization and Copy Number inference of SNP microarray data
2012-03-26,KrigInv,Kriging-based Inversion for Deterministic and Noisy Computer Experiments
2012-03-26,ldDesign,Design of experiments for detection of linkage disequilibrium
2012-03-26,makeR,Package for managing projects with multiple versions derived from a single source repository
2012-03-26,mlgt,Multi-Locus Geno-Typing
